nr,certificate_number,registration_date,name,administrator,location,county
360,423,2009-06-01,Pietreni - Cheile Costesti - Saua Zmeuret,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
361,424,2009-06-01,Varful Bistrita - Varful Tarnicirului - Varful Prislop,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
362,425,2009-06-01,Pietreni - Muntele Cacova - Cabana Cheia,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
363,426,2009-06-01,Barbatesti - Dealul Silistea - Varful Costesti,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
364,427,2009-06-01,Barbatesti - Varful Otasaului - Curmatura Buila,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
365,428,2009-06-01,Barbatesti - Schit Iezer - Cabana Cheia,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
366,429,2009-06-01,Schitul Pahonie - Muchia Frumoasa - Saua Stevioara,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
367,430,2009-06-01,Schitul Pahonie - Stana Oale - Curmatura Comarnic,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
368,431,2009-06-01,Varful Prislop - Muntele Cacova - Varful Vanturita - Curmatura Oale,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
369,432,2009-06-01,Satul Varful Cheii - Varful Cheia - Canton Silvic Comarnice - Cabana Cheia,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
370,433,2009-06-01,Canton Silvic Codric - Saua La Lac - Saua Stogsoara - Cabana Cheia,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
371,434,2009-06-01,Baile Olanesti - Saua Prislopel - Curmatura Stogsoara - Cabana Cheia,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
372,435,2009-06-01,Baile Olanesti - Plaiul Piatra Taiata - Saua La Lac - Cabana Cheia,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
373,436,2009-06-01,Baile Olanesti - Cheile Olanesti - Varful Folea,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
374,437,2009-06-01,Cabana Cheia - Varful Netedu - Varful Govora - Saua Zmeuret,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
375,438,2009-06-01,Cabana Cheia - Varful Caprareasa - Varful Gera,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
376,439,2009-06-01,Manastirea Bistrita - Manastirea Arnota - Varful Netedu - Varful Govora - Saua Zmeuret,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
377,440,2009-06-01,Stana Rosiile - Lacul Verde - Muntele Slivei - Stana Rosiile,Consiliul Judetean Hunedoara,Muntii Parang,Hunedoara
378,441,2009-06-01,Lacul Calcescu - Piatra Taiata - Varful Mohorul - Cabana Ranca,Consiliul Judetean Hunedoara,Muntii Parang,Hunedoara
379,442,2009-06-01,Petrosani - Varful Maleia - Dealul Mosic - Dealul Slatinioara - Cabana Rusu,Consiliul Judetean Hunedoara,Muntii Parang,Hunedoara
380,443,2009-06-01,Cabana Obarsia Lotrului - Lac Calcescu - Varful Parangul Mare - Cabana Rusu,Consiliul Judetean Hunedoara,Muntii Parang,Hunedoara
381,444,2009-06-01,Cabana Obarsia Lotrului - Muntele Carbunele - Varful Mohorul - Lacul Calcescu,Consiliul Judetean Hunedoara,Muntii Parang,Hunedoara
382,445,2009-06-01,Cabana Ranca - Muntele Urdele - Valea Iezerul - Cabana Obarsia Lotrului,Consiliul Judetean Hunedoara,Muntii Parang,Hunedoara
383,446,2009-07-16,Poiana Rotunda - Sa cu Lac - Varful Galatului - Tarnita la Cruce - Varful Muncelul Raios - Poiana Setref,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
384,447,2009-07-16,Saua Gagii - Lacul Lala,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
385,448,2009-07-16,Sant - Tabara Valea Blaznei - Varful Ineut,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
386,449,2009-07-16,Rodna - Varful Benes - Saua Curatel - Saua cu Lac - Taul Lala Mare,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
387,450,2009-07-16,Valea Vinului - Izvorul Rosu - Tarnita Putredu,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
388,451,2009-07-16,Valea Vinului - Saua Curatel,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
389,452,2009-07-16,Anies - Valea Aniesului - Saua Gargalaului,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
390,453,2009-07-16,Intre Aniese - Izvorul Mare - Tarnita Barsanului,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
391,454,2009-07-16,Intre Aniese - Valea Aniesului Mic - Saua Intre Izvoare,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
392,455,2009-07-16,Cabana Farmecul Padurii - Varful Nedeia - Varful Rabla - Saua Intre Izvoare,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
393,456,2009-07-16,Sangeorz Bai - Varful Cormaia - Cabana Farmecul Padurii - Varful Cormaia,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
394,457,2009-07-16,"Sangeorz Bai - Varful Craia - Varful Tapului - Tarnita ""Obarsia Rebrei""",Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
395,458,2009-07-16,Parva - Valea Rebrei - Tarnita la Cruce,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
396,459,2009-07-16,Parva - Saua Basca - Pestera Tausoare - Izvorul Negru,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
397,460,2009-07-16,Parva - Muntele Locurele,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
398,461,2009-07-17,Valea Rebrei - Izvorul Ursului - Saua Craia,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
399,462,2009-07-17,Valea Rebrei - Izvorul Gusatu - Saua Zanelor,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
400,463,2009-07-17,Rebrisoara - Valea Rebrei - Tarnita La Cruce,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
401,464,2009-07-17,Telciu - Valea Telcisorulului - Varful Tomnatec - Tarnita Batranei,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
402,465,2009-07-17,Romuli - Valea Stramba - Zavoaiele Borcutului - Saua Batranei,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
403,466,2009-07-17,Dealul Stefanitei - Valea Fundoaia - La Jgheaburi,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
404,467,2009-07-17,Romuli - Zavoaiele Borcutului - Saua Tomnatec,Consiliul Judetean Bistrita-Nasaud,Muntii Rodnei,Bistrita-Nasaud
405,468,2009-07-17,Varful Bistricioru - Muntele Viisoara - Poiana sub Magura - Piatra Fantanele,Consiliul Judetean Bistrita-Nasaud,Muntii Calimani,Bistrita-Nasaud
406,469,2009-07-17,Mita - Valea Colbul - Varful Bistriciorul,Consiliul Judetean Bistrita-Nasaud,Muntii Calimani,Bistrita-Nasaud
407,470,2009-07-17,Mita - Valea Bistritei - Valea Colbul - Poiana Dalbidanul - Muntele Viisoara,Consiliul Judetean Bistrita-Nasaud,Muntii Calimani,Bistrita-Nasaud
408,471,2009-07-17,Mita - Izvorul Lung - Saua Terha,Consiliul Judetean Bistrita-Nasaud,Muntii Calimani,Bistrita-Nasaud
409,472,2009-07-17,Mita - Valea Tirimiul de Jos - Taul Zanelor,Consiliul Judetean Bistrita-Nasaud,Muntii Calimani,Bistrita-Nasaud
410,473,2009-07-17,Baraj Lac de Acumulare Colibita - Taul Zanelor,Consiliul Judetean Bistrita-Nasaud,Muntii Calimani,Bistrita-Nasaud
411,474,2009-07-17,Valea Repedea - Poiana Calului - Poiana Cofuri - Valea Panulet - Mita,Consiliul Judetean Bistrita-Nasaud,Muntii Calimani,Bistrita-Nasaud
412,475,2009-07-17,Cusma - Dealul Negru - Poiana Lunga - Varful Zurzugau,Consiliul Judetean Bistrita-Nasaud,Muntii Calimani,Bistrita-Nasaud
413,476,2009-07-17,Baraj Lac Acumulare Colibita - Poiana Capul Dealului - Varful Piatra lui Orban - Mita,Consiliul Judetean Bistrita-Nasaud,Muntii Calimani,Bistrita-Nasaud
414,477,2009-07-17,Piatra Fantanele - Pas Tihuta - Varful Frau - Varful Siminic - Pasul Gradinita,Consiliul Judetean Bistrita-Nasaud,Muntii Bargaului,Bistrita-Nasaud
415,478,2009-07-17,Lesu Ilvei - Dealul Murgulet - Varful Heniul Mare - Varful Heniul Mic - Prundu Bargaului,Consiliul Judetean Bistrita-Nasaud,Muntii Bargaului,Bistrita-Nasaud
416,479,2009-07-17,Lesu - Valea Lesului - Piatra Fantanele,Consiliul Judetean Bistrita-Nasaud,Muntii Bargaului,Bistrita-Nasaud
417,480,2009-07-17,Piatra Fantanele - Poiana Zimbrului - Poiana Ciungii - Valea lui Toader - Izvorul Lung - Mita,Consiliul Judetean Bistrita-Nasaud,Muntii Bargaului,Bistrita-Nasaud
418,481,2009-07-17,Piatra Fantanele - Dornisoara - Izvorul La Borcut,Consiliul Judetean Bistrita-Nasaud,Muntii Bargaului,Bistrita-Nasaud
