certificate_number,column,correction
739,name,CLEANING_RULE.CORRECT_STICKY_DASHES
739,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
740,name,CLEANING_RULE.CORRECT_STICKY_DASHES
740,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
741,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
741,name,CLEANING_RULE.CORRECT_STICKY_DASHES
741,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
741,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
742,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
742,name,CLEANING_RULE.FORMAT_PARENTHESIS
742,name,CLEANING_RULE.CORRECT_STICKY_DASHES
742,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
742,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
743,name,CLEANING_RULE.CORRECT_STICKY_DASHES
743,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
743,administrator,CLEANING_RULE.CORRECT_STICKY_DASHES
743,administrator,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
743,administrator,CLEANING_RULE.CORRECT_NAMES
743,county,CLEANING_RULE.CORRECT_STICKY_DASHES
743,county,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
743,county,CLEANING_RULE.CORRECT_NAMES
744,name,CLEANING_RULE.CORRECT_STICKY_DASHES
744,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
744,administrator,CLEANING_RULE.CORRECT_STICKY_DASHES
744,administrator,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
744,administrator,CLEANING_RULE.CORRECT_NAMES
744,county,CLEANING_RULE.CORRECT_STICKY_DASHES
744,county,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
744,county,CLEANING_RULE.CORRECT_NAMES
745,name,CLEANING_RULE.CORRECT_STICKY_DASHES
745,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
745,administrator,CLEANING_RULE.CORRECT_STICKY_DASHES
745,administrator,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
745,administrator,CLEANING_RULE.CORRECT_NAMES
745,county,CLEANING_RULE.CORRECT_STICKY_DASHES
745,county,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
745,county,CLEANING_RULE.CORRECT_NAMES
746,name,CLEANING_RULE.CORRECT_STICKY_DASHES
746,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
746,administrator,CLEANING_RULE.CORRECT_STICKY_DASHES
746,administrator,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
746,administrator,CLEANING_RULE.CORRECT_NAMES
746,county,CLEANING_RULE.CORRECT_STICKY_DASHES
746,county,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
746,county,CLEANING_RULE.CORRECT_NAMES
747,name,CLEANING_RULE.CORRECT_STICKY_DASHES
747,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
747,name,CLEANING_RULE.CORRECT_WORDS
747,administrator,CLEANING_RULE.CORRECT_STICKY_DASHES
747,administrator,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
747,administrator,CLEANING_RULE.CORRECT_NAMES
747,county,CLEANING_RULE.CORRECT_STICKY_DASHES
747,county,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
747,county,CLEANING_RULE.CORRECT_NAMES
748,name,CLEANING_RULE.FORMAT_PARENTHESIS
748,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
748,name,CLEANING_RULE.CORRECT_STICKY_DASHES
748,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
748,name,CLEANING_RULE.CORRECT_WORDS
748,administrator,CLEANING_RULE.CORRECT_STICKY_DASHES
748,administrator,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
748,administrator,CLEANING_RULE.CORRECT_NAMES
748,county,CLEANING_RULE.CORRECT_STICKY_DASHES
748,county,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
748,county,CLEANING_RULE.CORRECT_NAMES
749,name,CLEANING_RULE.CORRECT_STICKY_DASHES
749,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
749,name,CLEANING_RULE.CORRECT_WORDS
749,administrator,CLEANING_RULE.CORRECT_STICKY_DASHES
749,administrator,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
749,administrator,CLEANING_RULE.CORRECT_NAMES
749,county,CLEANING_RULE.CORRECT_STICKY_DASHES
749,county,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
749,county,CLEANING_RULE.CORRECT_NAMES
750,name,CLEANING_RULE.FORMAT_PARENTHESIS
750,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
750,name,CLEANING_RULE.CORRECT_STICKY_DASHES
750,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
750,name,CLEANING_RULE.CORRECT_WORDS
750,administrator,CLEANING_RULE.CORRECT_STICKY_DASHES
750,administrator,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
750,administrator,CLEANING_RULE.CORRECT_NAMES
750,county,CLEANING_RULE.CORRECT_STICKY_DASHES
750,county,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
750,county,CLEANING_RULE.CORRECT_NAMES
751,name,CLEANING_RULE.CORRECT_STICKY_DASHES
751,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
751,administrator,CLEANING_RULE.CORRECT_STICKY_DASHES
751,administrator,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
751,administrator,CLEANING_RULE.CORRECT_NAMES
751,county,CLEANING_RULE.CORRECT_STICKY_DASHES
751,county,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
751,county,CLEANING_RULE.CORRECT_NAMES
752,name,CLEANING_RULE.CORRECT_STICKY_DASHES
752,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
753,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
753,name,CLEANING_RULE.CORRECT_STICKY_DASHES
753,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
754,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
754,name,CLEANING_RULE.CORRECT_STICKY_DASHES
754,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
755,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
755,name,CLEANING_RULE.CORRECT_STICKY_DASHES
755,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
756,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
756,name,CLEANING_RULE.CORRECT_STICKY_DASHES
756,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
757,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
757,name,CLEANING_RULE.CORRECT_STICKY_DASHES
757,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
758,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
758,name,CLEANING_RULE.CORRECT_STICKY_DASHES
758,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
759,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
759,name,CLEANING_RULE.CORRECT_STICKY_DASHES
759,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
760,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
760,name,CLEANING_RULE.CORRECT_STICKY_DASHES
760,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
761,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
761,name,CLEANING_RULE.CORRECT_STICKY_DASHES
761,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
762,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
762,name,CLEANING_RULE.CORRECT_STICKY_DASHES
762,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
763,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
763,name,CLEANING_RULE.CORRECT_STICKY_DASHES
763,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
764,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
764,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
764,name,CLEANING_RULE.CORRECT_STICKY_DASHES
764,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
764,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
765,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
765,name,CLEANING_RULE.CORRECT_STICKY_DASHES
765,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
765,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
766,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
766,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
766,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
767,name,CLEANING_RULE.FORMAT_PARENTHESIS
767,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
767,name,CLEANING_RULE.CORRECT_STICKY_DASHES
767,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
767,location,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
769,name,CLEANING_RULE.CONVERT_CHARS
769,administrator,CLEANING_RULE.ADD_SPACE_AFTER_DOT
769,administrator,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
769,administrator,CLEANING_RULE.EXPAND_ABBREVIATIONS
769,administrator,CLEANING_RULE.CORRECT_WORDS
770,name,CLEANING_RULE.FORMAT_PARENTHESIS
770,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
770,name,CLEANING_RULE.CORRECT_STICKY_DASHES
770,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
771,name,CLEANING_RULE.CORRECT_STICKY_DASHES
772,name,CLEANING_RULE.CORRECT_STICKY_DASHES
773,name,CLEANING_RULE.CORRECT_STICKY_DASHES
774,name,CLEANING_RULE.CORRECT_STICKY_DASHES
775,name,CLEANING_RULE.CORRECT_STICKY_DASHES
775,name,CLEANING_RULE.CORRECT_WORDS
776,name,CLEANING_RULE.CORRECT_STICKY_DASHES
777,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
777,name,CLEANING_RULE.FORMAT_PARENTHESIS
777,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
777,name,CLEANING_RULE.CORRECT_STICKY_DASHES
777,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
777,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
778,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
778,name,CLEANING_RULE.CORRECT_STICKY_DASHES
778,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
779,name,CLEANING_RULE.CORRECT_STICKY_DASHES
780,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
780,name,CLEANING_RULE.FORMAT_PARENTHESIS
780,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
780,name,CLEANING_RULE.CORRECT_STICKY_DASHES
780,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
780,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
781,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
781,name,CLEANING_RULE.FORMAT_PARENTHESIS
781,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
781,name,CLEANING_RULE.CORRECT_STICKY_DASHES
781,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
782,name,CLEANING_RULE.CORRECT_STICKY_DASHES
783,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
783,name,CLEANING_RULE.FORMAT_PARENTHESIS
783,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
783,name,CLEANING_RULE.CORRECT_STICKY_DASHES
783,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
783,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
784,name,CLEANING_RULE.CORRECT_STICKY_DASHES
785,name,CLEANING_RULE.CORRECT_STICKY_DASHES
786,name,CLEANING_RULE.CORRECT_STICKY_DASHES
789,name,CLEANING_RULE.CORRECT_STICKY_DASHES
792,name,CLEANING_RULE.CORRECT_STICKY_DASHES
793,name,CLEANING_RULE.CORRECT_STICKY_DASHES
794,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
794,name,CLEANING_RULE.CORRECT_STICKY_DASHES
794,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
795,name,CLEANING_RULE.CORRECT_STICKY_DASHES
796,name,CLEANING_RULE.CORRECT_STICKY_DASHES
797,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
797,name,CLEANING_RULE.CORRECT_STICKY_DASHES
797,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
798,name,CLEANING_RULE.CORRECT_STICKY_DASHES
798,name,CLEANING_RULE.CORRECT_WORDS
799,name,CLEANING_RULE.CORRECT_STICKY_DASHES
800,name,CLEANING_RULE.CORRECT_STICKY_DASHES
801,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
801,name,CLEANING_RULE.CORRECT_STICKY_DASHES
801,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
802,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
802,name,CLEANING_RULE.CORRECT_STICKY_DASHES
802,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
803,name,CLEANING_RULE.CORRECT_STICKY_DASHES
803,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
804,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
804,name,CLEANING_RULE.CORRECT_STICKY_DASHES
804,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
804,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
805,name,CLEANING_RULE.CORRECT_STICKY_DASHES
805,name,CLEANING_RULE.CORRECT_WORDS
806,name,CLEANING_RULE.CORRECT_STICKY_DASHES
807,name,CLEANING_RULE.CORRECT_STICKY_DASHES
809,name,CLEANING_RULE.CORRECT_STICKY_DASHES
810,name,CLEANING_RULE.CORRECT_STICKY_DASHES
811,name,CLEANING_RULE.CORRECT_STICKY_DASHES
812,name,CLEANING_RULE.CORRECT_STICKY_DASHES
812,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
812,location,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
813,location,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
814,name,CLEANING_RULE.CORRECT_STICKY_DASHES
814,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
814,location,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
815,name,CLEANING_RULE.CORRECT_STICKY_DASHES
815,location,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
816,name,CLEANING_RULE.CORRECT_STICKY_DASHES
816,location,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
817,name,CLEANING_RULE.CORRECT_STICKY_DASHES
817,location,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
818,name,CLEANING_RULE.CORRECT_STICKY_DASHES
818,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
819,name,CLEANING_RULE.CORRECT_STICKY_DASHES
819,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
819,location,CLEANING_RULE.CORRECT_STICKY_DASHES
819,location,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
820,location,CLEANING_RULE.CORRECT_STICKY_DASHES
820,location,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
821,name,CLEANING_RULE.CORRECT_STICKY_DASHES
821,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
821,location,CLEANING_RULE.CORRECT_STICKY_DASHES
821,location,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
822,name,CLEANING_RULE.CORRECT_STICKY_DASHES
822,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
822,location,CLEANING_RULE.CORRECT_STICKY_DASHES
822,location,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
823,name,CLEANING_RULE.CORRECT_STICKY_DASHES
823,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
824,name,CLEANING_RULE.CORRECT_STICKY_DASHES
824,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
825,name,CLEANING_RULE.CORRECT_STICKY_DASHES
825,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
826,name,CLEANING_RULE.FORMAT_PARENTHESIS
826,name,CLEANING_RULE.CORRECT_STICKY_DASHES
826,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
827,name,CLEANING_RULE.CORRECT_STICKY_DASHES
827,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
828,name,CLEANING_RULE.CORRECT_STICKY_DASHES
828,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
829,name,CLEANING_RULE.CORRECT_STICKY_DASHES
829,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
830,name,CLEANING_RULE.CORRECT_STICKY_DASHES
830,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
831,name,CLEANING_RULE.CORRECT_STICKY_DASHES
831,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
835,name,CLEANING_RULE.CORRECT_STICKY_DASHES
835,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
836,name,CLEANING_RULE.CORRECT_STICKY_DASHES
836,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
837,name,CLEANING_RULE.CORRECT_STICKY_DASHES
837,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
838,name,CLEANING_RULE.CORRECT_STICKY_DASHES
838,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
839,name,CLEANING_RULE.CORRECT_STICKY_DASHES
839,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
840,name,CLEANING_RULE.CORRECT_STICKY_DASHES
840,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
841,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
841,name,CLEANING_RULE.FORMAT_PARENTHESIS
841,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
841,name,CLEANING_RULE.CORRECT_STICKY_DASHES
841,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
841,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
842,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
842,name,CLEANING_RULE.FORMAT_PARENTHESIS
842,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
842,name,CLEANING_RULE.CORRECT_STICKY_DASHES
842,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
842,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
843,name,CLEANING_RULE.CORRECT_STICKY_DASHES
843,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
845,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
845,name,CLEANING_RULE.FORMAT_PARENTHESIS
845,name,CLEANING_RULE.CORRECT_STICKY_DASHES
845,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
845,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
846,name,CLEANING_RULE.CORRECT_STICKY_DASHES
846,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
847,name,CLEANING_RULE.CONVERT_CHARS
847,name,CLEANING_RULE.CORRECT_STICKY_DASHES
847,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
848,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
848,name,CLEANING_RULE.CORRECT_STICKY_DASHES
848,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
848,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
849,name,CLEANING_RULE.CORRECT_STICKY_DASHES
849,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
849,location,CLEANING_RULE.CORRECT_STICKY_DASHES
849,location,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
850,name,CLEANING_RULE.FORMAT_PARENTHESIS
850,name,CLEANING_RULE.CORRECT_STICKY_DASHES
850,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
851,name,CLEANING_RULE.CORRECT_STICKY_DASHES
851,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
852,name,CLEANING_RULE.CORRECT_STICKY_DASHES
852,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
853,name,CLEANING_RULE.CORRECT_STICKY_DASHES
853,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
854,name,CLEANING_RULE.CORRECT_STICKY_DASHES
854,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
855,name,CLEANING_RULE.CORRECT_STICKY_DASHES
855,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
856,name,CLEANING_RULE.CORRECT_STICKY_DASHES
856,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
857,name,CLEANING_RULE.CORRECT_STICKY_DASHES
857,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
857,name,CLEANING_RULE.CORRECT_WORDS
858,name,CLEANING_RULE.FORMAT_PARENTHESIS
858,name,CLEANING_RULE.CORRECT_STICKY_DASHES
858,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
859,name,CLEANING_RULE.CORRECT_STICKY_DASHES
859,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
860,name,CLEANING_RULE.CORRECT_STICKY_DASHES
860,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
861,name,CLEANING_RULE.CORRECT_STICKY_DASHES
861,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
862,name,CLEANING_RULE.CORRECT_STICKY_DASHES
862,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
863,name,CLEANING_RULE.CORRECT_STICKY_DASHES
863,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
864,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
864,name,CLEANING_RULE.CORRECT_STICKY_DASHES
864,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
864,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
865,name,CLEANING_RULE.CORRECT_STICKY_DASHES
865,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
865,administrator,CLEANING_RULE.ADD_SPACE_AFTER_DOT
865,location,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
865,county,CLEANING_RULE.CORRECT_STICKY_DASHES
865,county,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
865,county,CLEANING_RULE.CORRECT_NAMES
867,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
867,name,CLEANING_RULE.CORRECT_STICKY_DASHES
867,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
867,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
868,name,CLEANING_RULE.CORRECT_STICKY_DASHES
868,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
869,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
869,name,CLEANING_RULE.CORRECT_STICKY_DASHES
869,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
869,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
870,name,CLEANING_RULE.CORRECT_STICKY_DASHES
870,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
871,name,CLEANING_RULE.CORRECT_STICKY_DASHES
871,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
872,name,CLEANING_RULE.CORRECT_STICKY_DASHES
872,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
873,name,CLEANING_RULE.CORRECT_STICKY_DASHES
873,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
874,name,CLEANING_RULE.CORRECT_STICKY_DASHES
874,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
876,name,CLEANING_RULE.CORRECT_STICKY_DASHES
876,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
876,county,CLEANING_RULE.CORRECT_STICKY_DASHES
876,county,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
876,county,CLEANING_RULE.CORRECT_NAMES
877,name,CLEANING_RULE.CORRECT_STICKY_DASHES
877,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
877,county,CLEANING_RULE.CORRECT_STICKY_DASHES
877,county,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
877,county,CLEANING_RULE.CORRECT_NAMES
878,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
878,name,CLEANING_RULE.CORRECT_STICKY_DASHES
878,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
878,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
879,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
879,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
879,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
880,name,CLEANING_RULE.FORMAT_PARENTHESIS
880,name,CLEANING_RULE.REMOVE_EXTRA_END_SPACES
880,name,CLEANING_RULE.CORRECT_STICKY_DASHES
880,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
880,location,CLEANING_RULE.CORRECT_STICKY_DASHES
787,name,CLEANING_RULE.CORRECT_STICKY_DASHES
787,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
787,location,CLEANING_RULE.CORRECT_STICKY_DASHES
881,name,CLEANING_RULE.ADD_SPACE_AFTER_DOT
881,name,CLEANING_RULE.FORMAT_PARENTHESIS
881,name,CLEANING_RULE.CORRECT_STICKY_DASHES
881,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
881,name,CLEANING_RULE.EXPAND_ABBREVIATIONS
882,name,CLEANING_RULE.REMOVE_SPACES_AFTER_QUOTES
882,name,CLEANING_RULE.CORRECT_STICKY_DASHES
882,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
882,administrator,CLEANING_RULE.CORRECT_STICKY_DASHES
882,administrator,CLEANING_RULE.CORRECT_NAMES
882,county,CLEANING_RULE.CORRECT_STICKY_DASHES
882,county,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
882,county,CLEANING_RULE.CORRECT_NAMES
883,name,CLEANING_RULE.REMOVE_SPACES_AFTER_QUOTES
883,name,CLEANING_RULE.CORRECT_STICKY_DASHES
883,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
883,administrator,CLEANING_RULE.CORRECT_STICKY_DASHES
883,administrator,CLEANING_RULE.CORRECT_NAMES
883,county,CLEANING_RULE.CORRECT_STICKY_DASHES
883,county,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
883,county,CLEANING_RULE.CORRECT_NAMES
884,name,CLEANING_RULE.CORRECT_STICKY_DASHES
884,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
884,administrator,CLEANING_RULE.CORRECT_STICKY_DASHES
884,administrator,CLEANING_RULE.CORRECT_NAMES
884,county,CLEANING_RULE.CORRECT_STICKY_DASHES
884,county,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
884,county,CLEANING_RULE.CORRECT_NAMES
885,name,CLEANING_RULE.CORRECT_STICKY_DASHES
885,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
885,administrator,CLEANING_RULE.CORRECT_STICKY_DASHES
885,administrator,CLEANING_RULE.CORRECT_NAMES
885,county,CLEANING_RULE.CORRECT_STICKY_DASHES
885,county,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
885,county,CLEANING_RULE.CORRECT_NAMES
886,name,CLEANING_RULE.CORRECT_STICKY_DASHES
886,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
886,administrator,CLEANING_RULE.CORRECT_STICKY_DASHES
886,administrator,CLEANING_RULE.CORRECT_NAMES
886,county,CLEANING_RULE.CORRECT_STICKY_DASHES
886,county,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
886,county,CLEANING_RULE.CORRECT_NAMES
887,name,CLEANING_RULE.CORRECT_STICKY_DASHES
887,name,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
887,administrator,CLEANING_RULE.REMOVE_MULTI_WHITESPACE
887,administrator,CLEANING_RULE.CORRECT_WORDS
